brand,series,model,ad_title,year,mileage,color,price,ad_date,city,district,url
Mercedes - Benz,S Serisi,S 500 500 L,TERTEMİZ MASRAFSIZ,2002,300000,Siyah,815000.0,22 Mayıs 2023,Kayseri,Melikgazi,/ilan/vasita-otomobil-mercedes-benz-tertemiz-masrafsiz-1101083115/detay
Mercedes - Benz,B Serisi,B 180 BlueEfficiency Prime,HATASIZ BOYASIZ TRAMER SİZ,2012,124000,Beyaz,820000.0,23 Mayıs 2023,İstanbul,Bayrampaşa,/ilan/vasita-otomobil-mercedes-benz-hatasiz-boyasiz-tramer-siz-1101332874/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency Fascination,HATASIZ C180 DUSUK KM,2010,165000,Beyaz,820000.0,19 Mayıs 2023,İstanbul,Bakırköy,/ilan/vasita-otomobil-mercedes-benz-hatasiz-c180-dusuk-km-1100449021/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency AMG,2009 CAM TAVAN C180 AMG,2009,233000,Beyaz,825000.0,25 Mayıs 2023,Kocaeli,Başiskele,/ilan/vasita-otomobil-mercedes-benz-2009-cam-tavan-c180-amg-1101715498/detay
Mercedes - Benz,E Serisi,E 200 Komp. Avantgarde,TR EN UCUZU/E 200/ KOMPRESSOR/ AVANGARDE CAM TAVANLI/ EN DOLUSU/,2005,430000,Füme,830000.0,20 Mayıs 2023,Adana,Seyhan,/ilan/vasita-otomobil-mercedes-benz-tr-en-ucuzu-e-200-kompressor-avangarde-cam-tavanli-en-dolusu-1100186305/detay
Mercedes - Benz,CLK,CLK 200 Komp. Avantgarde,Sahibinden / Hatasız / Makyajlı,2007,350200,Siyah,835000.0,20 Mayıs 2023,Samsun,Canik,/ilan/vasita-otomobil-mercedes-benz-sahibinden-hatasiz-makyajli-1100579389/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency AMG,YETKİLİ SERVİS BAKİMLİ C180 KOMP. BLUEFFİCİENCY AMG,2010,344000,Beyaz,836000.0,21 Mayıs 2023,İstanbul,Beylikdüzü,/ilan/vasita-otomobil-mercedes-benz-yetkili-servis-bakimli-c180-komp-bluefficiency-amg-1100746715/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency Avantgarde,Sahibinden,2012,270000,Beyaz,840000.0,25 Mayıs 2023,İzmir,Karşıyaka,/ilan/vasita-otomobil-mercedes-benz-sahibinden-1092201686/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency AMG,BAYİ ÇIKIŞLI - ÇOK TEMİZ 2010 - C180 KOMPRESSOR AMG,2010,213000,Gri,840000.0,24 Mayıs 2023,Eskişehir,Tepebaşı,/ilan/vasita-otomobil-mercedes-benz-bayi-cikisli-cok-temiz-2010-c180-kompressor-amg-1073072487/detay
Mercedes - Benz,E Serisi,E 200 Komp. Avantgarde,EN uygun 177.000 km MERCEDES E200 KOMPRESSOR BENZİNLİ e1 w211,2005,178000,Siyah,840000.0,20 Mayıs 2023,İstanbul,Zeytinburnu,/ilan/vasita-otomobil-mercedes-benz-en-uygun-177.000-km-mercedes-e200-kompressor-benzinli-e1-w211-1100600305/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency AMG,Hatasız Değişensiz,2010,301000,Beyaz,845000.0,22 Mayıs 2023,Ankara,Sincan,/ilan/vasita-otomobil-mercedes-benz-hatasiz-degisensiz-1101106780/detay
Mercedes - Benz,A Serisi,A 180 Urban,Hatasız orijinal kuruş masrafsız dosta yarar,2013,153000,Siyah,850000.0,24 Mayıs 2023,Eskişehir,Odunpazarı,/ilan/vasita-otomobil-mercedes-benz-hatasiz-orijinal-kurus-masrafsiz-dosta-yarar-1101447418/detay
Mercedes - Benz,E Serisi,E 320 CDI Avantgarde,SAHİBİNDEN SIFIR AYARINDA HATASIZ 320 CDİ AVANTGARDE,2006,348000,Gümüş Gri,850000.0,24 Mayıs 2023,Yalova,Merkez,/ilan/vasita-otomobil-mercedes-benz-sahibinden-sifir-ayarinda-hatasiz-320-cdi-avantgarde-1101495598/detay
Mercedes - Benz,CLK,CLK 200 Komp. Avantgarde,HATASIZ BOYASIZ EMSALSİZ MAKYAJLI,2007,265000,Siyah,855000.0,21 Mayıs 2023,Trabzon,Ortahisar,/ilan/vasita-otomobil-mercedes-benz-hatasiz-boyasiz-emsalsiz-makyajli-1100779461/detay
Mercedes - Benz,CLK,CLK 200 Komp. Avantgarde,MERCEDES CLK 200 AVANTGARDE DEĞİŞENSİZ K.ISITMA SUNROOF,2003,213500,Şampanya,855000.0,18 Mayıs 2023,Ankara,Gölbaşı,/ilan/vasita-otomobil-mercedes-benz-mercedes-clk-200-avantgarde-degisensiz-k.isitma-sunroof-1100082459/detay
Mercedes - Benz,E Serisi,E 320 Avantgarde,HATASIZ_BOYASIZ-­BAYİİ-Hafıza-ISI­TMA-AirMatic-Cam Tavan-18 JANT,2002,298000,Gümüş Gri,856750.0,20 Mayıs 2023,Ankara,Yenimahalle,/ilan/vasita-otomobil-mercedes-benz-hatasiz_boyasiz-bayii-hafiza-isitma-airmatic-cam-tavan-18-jant-1086811192/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency Prime,C 180 AZ KM'De BENZİN OTOMATİK,2012,137000,Beyaz,857500.0,20 Mayıs 2023,Bursa,Nilüfer,/ilan/vasita-otomobil-mercedes-benz-c-180-az-km-de-benzin-otomatik-1100555692/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency AMG,EMSALSİZ / C180 KOMP.AMG / CAM TVN / AMG JANT / 200.000KM,2010,200000,Beyaz,864500.0,21 Mayıs 2023,Antalya,Konyaaltı,/ilan/vasita-otomobil-mercedes-benz-emsalsiz-c180-komp.amg-cam-tvn-amg-jant-200.000km-1100763282/detay
Mercedes - Benz,C Serisi,C 180 AMG,Sahibinden masrafız,2011,203000,Beyaz,875000.0,22 Mayıs 2023,İstanbul,Kağıthane,/ilan/vasita-otomobil-mercedes-benz-sahibinden-masrafiz-1100965504/detay
Mercedes - Benz,CLA,200 Style,Temiz 3 parça lokal bayalı,2013,225000,Kırmızı,875000.0,22 Mayıs 2023,İstanbul,Sancaktepe,/ilan/vasita-otomobil-mercedes-benz-temiz-3-parca-lokal-bayali-1100928840/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency AMG,Eczacıdan Karakartal,2010,165000,Siyah,875000.0,24 Mayıs 2023,Ankara,Çankaya,/ilan/vasita-otomobil-mercedes-benz-eczacidan-karakartal-1101377813/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency AMG,2010 Değişensiz Bayi Amg Led Paket EMSALSİZ TEMİZLİKTE,2010,235000,Beyaz,878000.0,25 Mayıs 2023,Ankara,Altındağ,/ilan/vasita-otomobil-mercedes-benz-2010-degisensiz-bayi-amg-led-paket-emsalsiz-temizlikte-1101610879/detay
Mercedes - Benz,A Serisi,A 180 CDI BlueEfficiency AMG,SAHİBİNDEN A180 CDI AMG OTOMATİK 121.000 KM TRAMERSİZ,2014,121000,Beyaz,878000.0,20 Mayıs 2023,İstanbul,Ataşehir,/ilan/vasita-otomobil-mercedes-benz-sahibinden-a180-cdi-amg-otomatik-121.000-km-tramersiz-1100619239/detay
Mercedes - Benz,E Serisi,E 200 Komp. Avantgarde,İLK SAHİBİNDEN YETKİLİ SERVİS BAKIMLI,2003,350000,Siyah,879750.0,18 Mayıs 2023,İstanbul,Ataşehir,/ilan/vasita-otomobil-mercedes-benz-ilk-sahibinden-yetkili-servis-bakimli-1100189932/detay
Mercedes - Benz,E Serisi,E 250 CDI AMG,BEYAZ MELEK SATIŞTA,2011,259000,Beyaz,885000.0,24 Mayıs 2023,Kayseri,Melikgazi,/ilan/vasita-otomobil-mercedes-benz-beyaz-melek-satista-1101246628/detay
Mercedes - Benz,A Serisi,A 180 Urban,Sahibinden Temiz ve Bakımlı Mercedes A180 Ekstra Cam Tavanlı,2013,203000,Beyaz,885000.0,21 Mayıs 2023,Şanlıurfa,Karaköprü,/ilan/vasita-otomobil-mercedes-benz-sahibinden-temiz-ve-bakimli-mercedes-a180-ekstra-cam-tavanli-1100796861/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency AMG,"2011 , C180 AMG LED SİS 220.000 KM , PRİNS LPG YENİ BAKIMLI",2011,220000,Beyaz,885000.0,19 Mayıs 2023,Ankara,Keçiören,/ilan/vasita-otomobil-mercedes-benz-2011-c180-amg-led-sis-220.000-km-prins-lpg-yeni-bakimli-1100236544/detay
Mercedes - Benz,CLK,CLK 270 CDI Avantgarde,Emsalsiz - En dolu paket - Servis bakımlı,2003,327000,Şampanya,890000.0,25 Mayıs 2023,İstanbul,Fatih,/ilan/vasita-otomobil-mercedes-benz-emsalsiz-en-dolu-paket-servis-bakimli-1101720947/detay
Mercedes - Benz,C Serisi,C 180 BlueEfficiency Fascination,2013 FULL c180 CAM TAVAN 7g TRONİC DÜŞÜK KM,2013,79000,Beyaz,895000.0,21 Mayıs 2023,İzmir,Bornova,/ilan/vasita-otomobil-mercedes-benz-2013-full-c180-cam-tavan-7g-tronic-dusuk-km-1100790768/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency AMG,"2011 HATASIZ C180 AMG LED SİS 230.000 KM , PRİNS LPG",2011,230000,Beyaz,895000.0,19 Mayıs 2023,Ankara,Keçiören,/ilan/vasita-otomobil-mercedes-benz-2011-hatasiz-c180-amg-led-sis-230.000-km-prins-lpg-1100223867/detay
Mercedes - Benz,C Serisi,C 220 CDI Avantgarde,SAHİBİNDEN EMSALSİZ TEMİZLİKTE DÜŞÜK KM CAM TAVAN YILDIZLI FULL,2008,210000,Füme,895000.0,20 Mayıs 2023,İstanbul,Maltepe,/ilan/vasita-otomobil-mercedes-benz-sahibinden-emsalsiz-temizlikte-dusuk-km-cam-tavan-yildizli-full-1100658714/detay
Mercedes - Benz,E Serisi,E 200 Komp. Avantgarde,MERCEDES-BENZ E200 KOMP.AVANTGARDE FULL + FULL MAKAM ARACI,2005,213000,Gümüş Gri,899000.0,20 Mayıs 2023,İstanbul,Esenyurt,/ilan/vasita-otomobil-mercedes-benz-mercedes-benz-e200-komp.avantgarde-full-plus-full-makam-araci-1100587193/detay
Mercedes - Benz,C Serisi,C 180 BlueEfficiency Selection Plus,2013 C180 SELECTİON PLUS AMG FULL,2013,279000,Beyaz,900000.0,21 Mayıs 2023,İstanbul,Ümraniye,/ilan/vasita-otomobil-mercedes-benz-2013-c180-selection-plus-amg-full-1100594441/detay
Mercedes - Benz,E Serisi,E 200 Komp. Avantgarde,ORJİNAL ARAÇ ARIYANLARA 183HP TRAMERSİZ,2006,355000,Gümüş Gri,910000.0,22 Mayıs 2023,Ankara,Etimesgut,/ilan/vasita-otomobil-mercedes-benz-orjinal-arac-ariyanlara-183hp-tramersiz-1101098733/detay
Mercedes - Benz,A Serisi,A 180 CDI BlueEfficiency AMG,BOYASIZ DEĞİŞENSİZ TRAMERSİZ DÜŞÜK KM,2014,108000,Beyaz,912500.0,25 Mayıs 2023,İstanbul,Esenler,/ilan/vasita-otomobil-mercedes-benz-boyasiz-degisensiz-tramersiz-dusuk-km-1101595136/detay
Mercedes - Benz,C Serisi,C 250 CGI Fascination,Sahibinden Değişensiz Mercedes C250 CGI 2011,2011,241000,Beyaz,915000.0,23 Mayıs 2023,Antalya,Kepez,/ilan/vasita-otomobil-mercedes-benz-sahibinden-degisensiz-mercedes-c250-cgi-2011-1101217410/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency Avantgarde,114.000 KM TEMİZ CAM TAVANLI,2011,114000,Gümüş Gri,918000.0,24 Mayıs 2023,Düzce,Merkez,/ilan/vasita-otomobil-mercedes-benz-114.000-km-temiz-cam-tavanli-1091845578/detay
Mercedes - Benz,C Serisi,C 180 BlueEfficiency Fascination,SAHİBİNDEN TEMİZ BAKIMLI DEĞİŞENSİZ C180 7-G TRONIC,2013,204000,Beyaz,925000.0,22 Mayıs 2023,İzmir,Torbalı,/ilan/vasita-otomobil-mercedes-benz-sahibinden-temiz-bakimli-degisensiz-c180-7-g-tronic-1100945735/detay
Mercedes - Benz,C Serisi,C 250 BlueEfficiency AMG,SAHİBİNDEN HATASIZ AYARINDA 2011 MODEL MERCEDES C250 COUPE AMG,2011,257000,Beyaz,925000.0,23 Mayıs 2023,İstanbul,Bayrampaşa,/ilan/vasita-otomobil-mercedes-benz-sahibinden-hatasiz-ayarinda-2011-model-mercedes-c250-coupe-amg-1092754042/detay
Mercedes - Benz,A Serisi,A 200 BlueEfficiency AMG,Temiz km düşük,2012,133000,Beyaz,930000.0,24 Mayıs 2023,Muğla,Fethiye,/ilan/vasita-otomobil-mercedes-benz-temiz-km-dusuk-1101510251/detay
Mercedes - Benz,A Serisi,A 180 d AMG,AMG HATASIZ,2015,283000,Mavi,930000.0,22 Mayıs 2023,İzmir,Urla,/ilan/vasita-otomobil-mercedes-benz-amg-hatasiz-1100847887/detay
Mercedes - Benz,C Serisi,C 250 CGI Fascination,Yedek Anahtarlı Otomatik A 180 Acil! Boyasız 204 hp Sahibinden,2011,241000,Beyaz,820000.0,22 Mayıs 2023,Şanlıurfa,Karaköprü,/ilan/vasita-otomobil-mercedes-benz-yedek-anahtarli-otomatik-a-180-sb2f-boyasiz-204-hp-sahibinden-846817419/detay
Mercedes - Benz,A Serisi,A 180 CDI BlueEfficiency  Urban,Sahibinden dizel otomatik,2014,143000,Kırmızı,930000.0,24 Mayıs 2023,İstanbul,Sarıyer,/ilan/vasita-otomobil-mercedes-benz-sahibinden-dizel-otomatik-1101321500/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency Avantgarde,C180-CAM TAVAN-2012-MAKYA­JLI-AVANGARDE-HAT­ASIZ-LPG-BAKIMLI,2012,240000,Beyaz,930000.0,19 Mayıs 2023,Denizli,Pamukkale,/ilan/vasita-otomobil-mercedes-benz-c180-cam-tavan-2012-makyajli-avangarde-hatasiz-lpg-bakimli-1100377506/detay
Mercedes - Benz,S Serisi,S 350 350 L,sahibinden temiz takas olur,2005,440000,Gümüş Gri,930000.0,20 Mayıs 2023,Isparta,Merkez,/ilan/vasita-otomobil-mercedes-benz-sahibinden-temiz-takas-olur-1100595484/detay
Mercedes - Benz,E Serisi,E 250 CGI AMG,MASRAFSIZ-ADAPTIF FAR E 250 COUPE HATASIZ,2011,199000,Beyaz,940000.0,24 Mayıs 2023,İstanbul,Ümraniye,/ilan/vasita-otomobil-mercedes-benz-masrafsiz-adaptif-far-e-250-coupe-hatasiz-1073697434/detay
Mercedes - Benz,A Serisi,A 180 AMG Sport,Acill Tr En Uygunu Mercedes A180,2014,129000,Kırmızı,940000.0,19 Mayıs 2023,Gaziantep,Şahinbey,/ilan/vasita-otomobil-mercedes-benz-acill-tr-en-uygunu-mercedes-a180-1100306816/detay
Mercedes - Benz,A Serisi,A 180 d AMG,MERCEDES A180 FULL AMG,2017,91500,Siyah,940000.0,20 Mayıs 2023,Hatay,Samandağ,/ilan/vasita-otomobil-mercedes-benz-mercedes-a180-full-amg-1100489988/detay
Mercedes - Benz,A Serisi,A 200 BlueEfficiency AMG,ÖĞRETMENDEN DÜŞÜK KM.Li CAM TAVANLI,2013,142000,Beyaz,943000.0,22 Mayıs 2023,Isparta,Merkez,/ilan/vasita-otomobil-mercedes-benz-ogretmenden-dusuk-km.li-cam-tavanli-1100995576/detay
Mercedes - Benz,A Serisi,A 180 d AMG,3 lokal boyası vardır gerisi hatasızdır,2016,124000,Bej,945000.0,25 Mayıs 2023,Kırklareli,Demirköy,/ilan/vasita-otomobil-mercedes-benz-3-lokal-boyasi-vardir-gerisi-hatasizdir-1097548806/detay
Mercedes - Benz,A Serisi,A 180 AMG Sport,SAHİBİNDEN TEMİZ A-180 AMG CAM TAVAN,2013,136000,Beyaz,945750.0,24 Mayıs 2023,İstanbul,Başakşehir,/ilan/vasita-otomobil-mercedes-benz-sahibinden-temiz-a-180-amg-cam-tavan-1101526050/detay
Mercedes - Benz,E Serisi,E 250 CGI Premium,SAHİBİNDEN E 250 CGİ PREMİUM,2011,248025,Beyaz,948000.0,21 Mayıs 2023,Ankara,Çankaya,/ilan/vasita-otomobil-mercedes-benz-sahibinden-e-250-cgi-premium-1100793572/detay
Mercedes - Benz,CLA,200 AMG,MERCEDES CLA 200 AMG BOYASIZ,2013,196000,Siyah,949000.0,15 Mayıs 2023,Konya,Selçuklu,/ilan/vasita-otomobil-mercedes-benz-mercedes-cla-200-amg-boyasiz-1095369344/detay
Mercedes - Benz,C Serisi,C 180 BlueEfficiency AMG,Siyah inci satışta,2011,260000,Siyah,950000.0,23 Mayıs 2023,Kahramanmaraş,Onikişubat,/ilan/vasita-otomobil-mercedes-benz-siyah-inci-satista-1101185392/detay
Mercedes - Benz,B Serisi,B 180 CDI BlueEfficiency Style,Sahibinden ACİLL full bakımlı,2017,140000,Beyaz,950000.0,24 Mayıs 2023,İzmir,Bayraklı,/ilan/vasita-otomobil-mercedes-benz-sahibinden-acill-full-bakimli-1094625820/detay
Mercedes - Benz,C Serisi,C 180 Avantgarde,Yeni makyajlı kasa,2011,180000,Siyah,955000.0,25 Mayıs 2023,Kocaeli,Kartepe,/ilan/vasita-otomobil-mercedes-benz-yeni-makyajli-kasa-1101679485/detay
Mercedes - Benz,E Serisi,E 250 CGI BlueEfficiency Avantgarde,ANTALYANIN GÖZDESİ,2011,343000,Beyaz,955000.0,25 Mayıs 2023,Antalya,Kepez,/ilan/vasita-otomobil-mercedes-benz-antalyanin-gozdesi-1101588315/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency Avantgarde,SAHİBİNDEN EKSPER RAPORLU TERTEMİZ C180,2012,121000,Beyaz,955000.0,23 Mayıs 2023,Kocaeli,Darıca,/ilan/vasita-otomobil-mercedes-benz-sahibinden-eksper-raporlu-tertemiz-c180-1084739782/detay
Mercedes - Benz,B Serisi,B 180 BlueEfficiency Sport,İLK SAHİBİNDEN CAM TAVAN B180,2014,73000,Beyaz,955000.0,22 Mayıs 2023,Trabzon,Ortahisar,/ilan/vasita-otomobil-mercedes-benz-ilk-sahibinden-cam-tavan-b180-1100923007/detay
Mercedes - Benz,A Serisi,A 180 AMG Sport,A180 AMG SPORT,2013,212000,Beyaz,960000.0,24 Mayıs 2023,Niğde,Merkez,/ilan/vasita-otomobil-mercedes-benz-a180-amg-sport-1101390959/detay
Mercedes - Benz,E Serisi,E 250 CGI AMG,SAHİBİNDEN KASKOLU KULLANILMIŞ BAKIMLI E250AMG,2011,255000,Beyaz,965000.0,18 Mayıs 2023,İstanbul,Tuzla,/ilan/vasita-otomobil-mercedes-benz-sahibinden-kaskolu-kullanilmis-bakimli-e250amg-1093251253/detay
Mercedes - Benz,A Serisi,A 180 CDI BlueEfficiency AMG,MERCEDES A180 CDI AMG,2014,155000,Beyaz,970000.0,24 Mayıs 2023,Bursa,Nilüfer,/ilan/vasita-otomobil-mercedes-benz-mercedes-a180-cdi-amg-1101340404/detay
Mercedes - Benz,A Serisi,A 180 CDI BlueEfficiency AMG,SAHİBİNDEN//1.5PARÇA BOYA//BAKIMLI //ANAHTARSIZ ÇALIŞTIRMA,2015,164000,Gri,974000.0,22 Mayıs 2023,Adana,Çukurova,/ilan/vasita-otomobil-mercedes-benz-sahibinden-1.5parca-boya-bakimli-anahtarsiz-calistirma-1101069275/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency AMG,2012 MODEL C180 KOMPRESÖR BLUEFFİENCY AMG HATASIZ DEĞİŞENSİZ,2012,226963,Beyaz,974750.0,25 Mayıs 2023,Osmaniye,Merkez,/ilan/vasita-otomobil-mercedes-benz-2012-model-c180-kompresor-blueffiency-amg-hatasiz-degisensiz-1101650308/detay
Mercedes - Benz,C Serisi,C 180 BlueEfficiency Fascination,SAHİBİNDEN KAPUT TAVAN BAGAJ HATASIZ C63 GÖRÜNÜM MASRAFSIZ,2012,150000,Siyah,975000.0,21 Mayıs 2023,İstanbul,Küçükçekmece,/ilan/vasita-otomobil-mercedes-benz-sahibinden-kaput-tavan-bagaj-hatasiz-c63-gorunum-masrafsiz-1100717622/detay
Mercedes - Benz,CLA,180 d Urban,ACİL NAKİT SATILIK,2014,226000,Gri,975000.0,18 Mayıs 2023,İstanbul,Bakırköy,/ilan/vasita-otomobil-mercedes-benz-acil-nakit-satilik-1100094435/detay
Mercedes - Benz,CLA,180 d AMG,Tek krş masrafı yok Cla 180 d,2014,220000,Füme,980000.0,23 Mayıs 2023,Giresun,Merkez,/ilan/vasita-otomobil-mercedes-benz-tek-krs-masrafi-yok-cla-180-d-1101261487/detay
Mercedes - Benz,C Serisi,C 180 AMG,2012 C180 AMG//FULL CAM TAVAN//EN DOLUSU//SERVİS BAKIMLI,2012,160000,Beyaz,985500.0,22 Mayıs 2023,İstanbul,Ataşehir,/ilan/vasita-otomobil-mercedes-benz-2012-c180-amg-full-cam-tavan-en-dolusu-servis-bakimli-1094018904/detay
Mercedes - Benz,A Serisi,A 180 d AMG,2016 çıkıslı makyajlı kasa,2015,168000,Beyaz,990000.0,23 Mayıs 2023,Aydın,Buharkent,/ilan/vasita-otomobil-mercedes-benz-2016-cikisli-makyajli-kasa-1101202808/detay
Mercedes - Benz,A Serisi,A 180 AMG Sport,TEMİZ-BAKIMLI A180 AMG,2014,110000,Beyaz,995000.0,23 Mayıs 2023,Antalya,Manavgat,/ilan/vasita-otomobil-mercedes-benz-temiz-bakimli-a180-amg-1101116648/detay
Mercedes - Benz,E Serisi,E 220 CDI Avantgarde,Boyasız Değişensiz ÖZEL Plaka Orjinal KM,2008,328000,Gümüş Gri,995000.0,24 Mayıs 2023,Ankara,Altındağ,/ilan/vasita-otomobil-mercedes-benz-boyasiz-degisensiz-ozel-plaka-orjinal-km-1080521444/detay
Mercedes - Benz,B Serisi,B 180 CDI BlueEfficiency Style,MASRAFSIZ BAKIMLI DİZEL 2017 MERCEDES B 180 d OTOMATİK VİTES,2017,135000,Siyah,995000.0,22 Mayıs 2023,İstanbul,Kartal,/ilan/vasita-otomobil-mercedes-benz-masrafsiz-bakimli-dizel-2017-mercedes-b-180-d-otomatik-vites-1101021986/detay
Mercedes - Benz,A Serisi,A 180 CDI BlueEfficiency  Urban,FIRSAT ARACI MERCEDES A180 CDI URBAN TAM OTOMATİK 103.000 KM,2016,103000,Gümüş Gri,995000.0,18 Mayıs 2023,Kırklareli,Lüleburgaz,/ilan/vasita-otomobil-mercedes-benz-firsat-araci-mercedes-a180-cdi-urban-tam-otomatik-103.000-km-1100178318/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency Fascination,EMSALSİZ TEMİZLİKTE SEDEFLİ BEYAZ,2012,180000,Beyaz,995000.0,19 Mayıs 2023,Kocaeli,Çayırova,/ilan/vasita-otomobil-mercedes-benz-emsalsiz-temizlikte-sedefli-beyaz-1100247154/detay
Mercedes - Benz,E Serisi,E 200 Komp. Avantgarde,ACİL SATILIK E200 AVANGART SPORT KOMPRESSÖR KUSURSUZ TEMİZLİKTE,2007,229000,Siyah,998000.0,18 Mayıs 2023,Kocaeli,Kandıra,/ilan/vasita-otomobil-mercedes-benz-acil-satilik-e200-avangart-sport-kompressor-kusursuz-temizlikte-1100206500/detay
Mercedes - Benz,S Serisi,S 320 320,06 MHP 090 Favorilere Özel ...,1994,439000,Siyah,999000.0,22 Mayıs 2023,Ankara,Gölbaşı,/ilan/vasita-otomobil-mercedes-benz-06-mhp-090-favorilere-ozel-1077225743/detay
Mercedes - Benz,CLA,200 AMG,CLA AMG PAKET,2013,240000,Beyaz,999000.0,20 Mayıs 2023,İzmir,Buca,/ilan/vasita-otomobil-mercedes-benz-cla-amg-paket-1100498132/detay
Mercedes - Benz,E Serisi,E 270 CDI Avantgarde,Emsalsiz Temizlikte,2005,315000,Beyaz,1000000.0,23 Mayıs 2023,İstanbul,Bahçelievler,/ilan/vasita-otomobil-mercedes-benz-emsalsiz-temizlikte-1101165877/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency AMG,HATASIZ BOYASIZ DEĞİŞENSİZ TRAMERSİZ,2012,252000,Beyaz,1000000.0,19 Mayıs 2023,Kahramanmaraş,Onikişubat,/ilan/vasita-otomobil-mercedes-benz-hatasiz-boyasiz-degisensiz-tramersiz-1092741294/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency AMG,HATASIZ DÜŞÜK KM,2012,153000,Beyaz,1000060.0,25 Mayıs 2023,Yalova,Merkez,/ilan/vasita-otomobil-mercedes-benz-hatasiz-dusuk-km-1101726326/detay
Mercedes - Benz,CLA,200 Urban,ORJİNAL CLA 200 URBAN GERİ GÖRÜŞ +AĞIR BAKIM YAPILMIŞ,2013,172000,Siyah,1015000.0,21 Mayıs 2023,Zonguldak,Çaycuma,/ilan/vasita-otomobil-mercedes-benz-orjinal-cla-200-urban-geri-gorus-plusagir-bakim-yapilmis-1093065403/detay
Mercedes - Benz,C Serisi,C 180 BlueEfficiency AMG,HATASIZ MERCEDES-BENZ C180 BlueEfficiency 7G AMG,2011,221000,Beyaz,1015000.0,20 Mayıs 2023,Antalya,Aksu,/ilan/vasita-otomobil-mercedes-benz-hatasiz-mercedes-benz-c180-blueefficiency-7g-amg-1100534006/detay
Mercedes - Benz,C Serisi,C 180 BlueEfficiency AMG,Temiz masrafsız C180 tek parça boyalı hatasız,2013,238000,Beyaz,1020000.0,25 Mayıs 2023,Kilis,Elbeyli,/ilan/vasita-otomobil-mercedes-benz-temiz-masrafsiz-c180-tek-parca-boyali-hatasiz-1076102612/detay
Mercedes - Benz,C Serisi,C 180 Avantgarde,Sınıfınin en temizi 112.000 km imzali seri,2015,112000,Beyaz,1025000.0,24 Mayıs 2023,Hatay,Antakya,/ilan/vasita-otomobil-mercedes-benz-sinifinin-en-temizi-112.000-km-imzali-seri-1075700012/detay
Mercedes - Benz,C Serisi,C 180 BlueEfficiency Selection Plus,FULL + FULL TERTEMİZ BAYAN KULLANMIŞTIR,2012,219000,Kırmızı,1025000.0,24 Mayıs 2023,Muğla,Milas,/ilan/vasita-otomobil-mercedes-benz-full-plus-full-tertemiz-bayan-kullanmistir-1101522529/detay
Mercedes - Benz,C Serisi,C 180 BlueEfficiency Avantgarde,TERTEMİZ DEĞİŞENSİZ TEK PARÇA LOKAL BOYALI (ACİL),2011,191500,Beyaz,1025000.0,23 Mayıs 2023,İstanbul,Sultanbeyli,/ilan/vasita-otomobil-mercedes-benz-tertemiz-degisensiz-tek-parca-lokal-boyali-acil-1101259355/detay
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency AMG,157.000 km hatasız en tutulan W204 kasa 5 ileri,2012,157000,Beyaz,1025000.0,23 Mayıs 2023,Sakarya,Adapazarı,/ilan/vasita-otomobil-mercedes-benz-157.000-km-hatasiz-en-tutulan-w204-kasa-5-ileri-1101103772/detay
Mercedes - Benz,A Serisi,A 180 AMG Sport,SAHİBİNDEN DÜŞÜK KM'DE KOMPLE A45 YAPIM AMG SPORT,2013,109000,Kırmızı,1025000.0,24 Mayıs 2023,Kayseri,Talas,/ilan/vasita-otomobil-mercedes-benz-sahibinden-dusuk-km-de-komple-a45-yapim-amg-sport-1101501434/detay
Mercedes - Benz,A Serisi,A 180 CDI BlueEfficiency AMG,HATASİZ TRAMERSİZ,2015,152500,Beyaz,1030000.0,20 Mayıs 2023,Balıkesir,Karesi,/ilan/vasita-otomobil-mercedes-benz-hatasiz-tramersiz-1093409647/detay
